Entity,Code,Year,Mean income or expenditure per day
Albania,ALB,1996,7.933156834567807
Albania,ALB,2002,8.108227985412178
Albania,ALB,2005,9.165973675060911
Albania,ALB,2008,10.038168285990896
Albania,ALB,2012,9.517230603726524
Albania,ALB,2014,10.141309648398275
Albania,ALB,2015,12.055372382517964
Albania,ALB,2016,12.541092354465023
Albania,ALB,2017,12.411218948203334
Albania,ALB,2018,13.316506107778826
Albania,ALB,2019,15.581382637045923
Algeria,DZA,1988,7.464024072562243
Algeria,DZA,1995,7.111213691730655
Algeria,DZA,2011,9.225503374228282
Angola,AGO,2000,7.374365426841039
Angola,AGO,2008,6.513751809548646
Angola,AGO,2018,5.482150726198142
Argentina - urban,,1980,32.47283363214869
Argentina - urban,,1986,35.167551762431934
Argentina - urban,,1987,32.14556881159724
Argentina - urban,,1991,22.81104021238504
Argentina - urban,,1992,23.00445864753348
Argentina - urban,,1993,23.05283861579658
Argentina - urban,,1994,22.77439812512207
Argentina - urban,,1995,21.63388689711729
Argentina - urban,,1996,21.192957128336744
Argentina - urban,,1997,22.20674194777844
Argentina - urban,,1998,21.5637937551473
Argentina - urban,,1999,20.5546854199162
Argentina - urban,,2000,20.10494267374053
Argentina - urban,,2001,18.51360410736107
Argentina - urban,,2002,13.004920748939508
Argentina - urban,,2003,18.40442953639838
Argentina - urban,,2004,19.8381538365751
Argentina - urban,,2005,21.82069831105517
Argentina - urban,,2006,24.166915526693074
Argentina - urban,,2007,24.92478479981154
Argentina - urban,,2008,25.51329964092185
Argentina - urban,,2009,26.400297432398716
Argentina - urban,,2010,27.206145522843613
Argentina - urban,,2011,28.93932174652086
Argentina - urban,,2012,28.67457637475568
Argentina - urban,,2013,28.7907892949517
Argentina - urban,,2014,26.947942230014583
Argentina - urban,,2016,28.14445059642748
Argentina - urban,,2017,29.55788365348206
Argentina - urban,,2018,26.796218897069288
Argentina - urban,,2019,26.095949008837703
Argentina - urban,,2020,22.84354708143823
Armenia,ARM,1996,6.768340694376414
Armenia,ARM,1999,5.100736093031294
Armenia,ARM,2001,4.846677313433741
Armenia,ARM,2002,5.084001243335804
Armenia,ARM,2003,5.225257117721712
Armenia,ARM,2004,6.478400022101923
Armenia,ARM,2005,7.138377746883846
Armenia,ARM,2006,6.890281746690537
Armenia,ARM,2007,7.675123710190498
Armenia,ARM,2008,7.844795081320976
Armenia,ARM,2009,6.972357532388735
Armenia,ARM,2010,7.118401440702037
Armenia,ARM,2011,7.266699730844926
Armenia,ARM,2012,7.527843457667805
Armenia,ARM,2013,7.810947099477343
Armenia,ARM,2014,8.011235235285863
Armenia,ARM,2015,8.588196247776535
Armenia,ARM,2016,9.041171659143032
Armenia,ARM,2017,8.79643570274468
Armenia,ARM,2018,8.794251525572044
Armenia,ARM,2019,7.877928988786104
Armenia,ARM,2020,7.4696150607038145
Australia,AUS,1981,38.33816504719713
Australia,AUS,1985,39.61470312175246
Australia,AUS,1989,40.71300793735792
Australia,AUS,1995,37.488868416916574
Australia,AUS,2001,43.1919198878675
Australia,AUS,2003,44.54256991933377
Australia,AUS,2004,48.47961591857322
Australia,AUS,2008,61.29653386474795
Australia,AUS,2010,61.07591581802195
Australia,AUS,2014,65.29173493065431
Australia,AUS,2016,63.78409433609232
Australia,AUS,2018,64.60964342099022
Austria,AUT,1987,48.44119493710311
Austria,AUT,1994,52.95657519980031
Austria,AUT,1995,45.14906942702444
Austria,AUT,1997,50.68832630133659
Austria,AUT,2000,53.75496625723844
Austria,AUT,2003,55.16432145820662
Austria,AUT,2004,58.215555210651935
Austria,AUT,2005,55.63883833122828
Austria,AUT,2006,56.96010875588757
Austria,AUT,2007,59.32458737886929
Austria,AUT,2008,60.316737887701215
Austria,AUT,2009,62.46101543814576
Austria,AUT,2010,63.09250231121733
Austria,AUT,2011,61.909379913489005
Austria,AUT,2012,60.494098245039744
Austria,AUT,2013,63.458008593743074
Austria,AUT,2014,62.47971936036536
Austria,AUT,2015,62.24562225903544
Austria,AUT,2016,65.06518473964739
Austria,AUT,2017,64.19477811315521
Austria,AUT,2018,64.86730604913835
Austria,AUT,2019,66.16818573537036
Azerbaijan,AZE,1995,5.290797921773004
Azerbaijan,AZE,2001,6.459353622893678
Azerbaijan,AZE,2002,8.152217324257457
Azerbaijan,AZE,2003,8.493119565589485
Azerbaijan,AZE,2004,8.74016173345974
Azerbaijan,AZE,2005,9.71876762188104
Bangladesh,BGD,1983,2.750591508796942
Bangladesh,BGD,1988,2.7881465053822057
Bangladesh,BGD,1991,2.725812341805471
Bangladesh,BGD,1995,3.3093133546698867
Bangladesh,BGD,2000,3.417417398813455
Bangladesh,BGD,2005,3.814517192210432
Bangladesh,BGD,2010,4.0828527745188055
Bangladesh,BGD,2016,4.474710141521842
Belarus,BLR,1993,6.160662311934021
Belarus,BLR,1995,9.197755941498896
Belarus,BLR,1998,3.9448279866481455
Belarus,BLR,1999,4.185409298134214
Belarus,BLR,2000,4.645981237445253
Belarus,BLR,2001,5.767390274527023
Belarus,BLR,2002,6.3353015359111815
Belarus,BLR,2003,6.536702398379727
Belarus,BLR,2004,7.341129818192693
Belarus,BLR,2005,9.028547762595917
Belarus,BLR,2006,10.439299116752064
Belarus,BLR,2007,11.997122273391746
Belarus,BLR,2008,12.46642988174838
Belarus,BLR,2009,12.590503662577213
Belarus,BLR,2010,14.20415162189162
Belarus,BLR,2011,14.55051195741019
Belarus,BLR,2012,16.294647002852436
Belarus,BLR,2013,18.165651513764526
Belarus,BLR,2014,18.91825027523821
Belarus,BLR,2015,16.94639836431485
Belarus,BLR,2016,16.28043140813494
Belarus,BLR,2017,16.718976418186326
Belarus,BLR,2018,18.151939549443465
Belarus,BLR,2019,19.13246088545132
Belarus,BLR,2020,19.26502566096232
Belgium,BEL,1985,34.18008528524909
Belgium,BEL,1988,35.94177922834593
Belgium,BEL,1992,38.67516369855289
Belgium,BEL,1995,46.34722740514754
Belgium,BEL,1997,45.57291152306197
Belgium,BEL,2000,54.6847791774121
Belgium,BEL,2003,49.018376044785576
Belgium,BEL,2004,52.89336934703129
Belgium,BEL,2005,52.83283590392235
Belgium,BEL,2006,51.93823275729586
Belgium,BEL,2007,53.44758061824619
Belgium,BEL,2008,54.16453926022699
Belgium,BEL,2009,54.72569830925915
Belgium,BEL,2010,54.3217586289564
Belgium,BEL,2011,52.99818384869134
Belgium,BEL,2012,54.504012388143806
Belgium,BEL,2013,54.39067114513158
Belgium,BEL,2014,55.043016178573815
Belgium,BEL,2015,55.69448485193865
Belgium,BEL,2016,55.09243093019037
Belgium,BEL,2017,55.70167275150931
Belgium,BEL,2018,57.007874228947934
Belgium,BEL,2019,58.98650647000115
Belize,BLZ,1993,10.529692213914744
Belize,BLZ,1994,10.236449157565437
Belize,BLZ,1995,12.99620365609248
Belize,BLZ,1996,8.193869814602335
Belize,BLZ,1997,8.47829959844019
Belize,BLZ,1998,7.960721527786778
Belize,BLZ,1999,8.289961432176481
Benin,BEN,2003,2.7582293922625647
Benin,BEN,2011,2.9957622513469766
Benin,BEN,2015,3.0038466474577445
Benin,BEN,2018,4.65196347049704
Bhutan,BTN,2003,5.986576418360671
Bhutan,BTN,2007,7.240447599649203
Bhutan,BTN,2012,9.905167149462716
Bhutan,BTN,2017,10.762673258957683
Bolivia,BOL,1997,13.518981154186504
Bolivia,BOL,1999,11.83626601025017
Bolivia,BOL,2000,11.052011689829015
Bolivia,BOL,2001,11.46339739780351
Bolivia,BOL,2002,11.457341044832177
Bolivia,BOL,2004,13.1819127346318
Bolivia,BOL,2005,14.023063406052318
Bolivia,BOL,2006,14.938175806659624
Bolivia,BOL,2007,14.881189841334766
Bolivia,BOL,2008,15.605116755668966
Bolivia,BOL,2009,16.496235424702515
Bolivia,BOL,2011,18.122355287854823
Bolivia,BOL,2012,18.546308523893
Bolivia,BOL,2013,20.446982880276124
Bolivia,BOL,2014,20.55850900004684
Bolivia,BOL,2015,19.816477104827715
Bolivia,BOL,2016,18.882017751009347
Bolivia,BOL,2017,19.07899825103446
Bolivia,BOL,2018,18.74685744151165
Bolivia,BOL,2019,19.60642729805217
Bolivia,BOL,2020,19.6432664771298
Bolivia - urban,,1990,11.045098522100153
Bolivia - urban,,1992,9.351042297626757
Bosnia and Herzegovina,BIH,2001,13.474113205448273
Bosnia and Herzegovina,BIH,2004,20.385946492317487
Bosnia and Herzegovina,BIH,2007,22.21468575208309
Bosnia and Herzegovina,BIH,2011,21.18461777541831
Botswana,BWA,1985,4.64305201302756
Botswana,BWA,1993,6.605810244228382
Botswana,BWA,2002,9.55829238907999
Botswana,BWA,2009,11.009727547524514
Botswana,BWA,2015,8.821087239545536
Brazil,BRA,1981,8.443970932128934
Brazil,BRA,1982,8.605181569265733
Brazil,BRA,1983,7.266532747849083
Brazil,BRA,1984,7.2208850120638575
Brazil,BRA,1985,7.61943830342328
Brazil,BRA,1986,13.626885397918482
Brazil,BRA,1987,10.699787252846304
Brazil,BRA,1988,10.548887160119603
Brazil,BRA,1989,12.247324153837097
Brazil,BRA,1990,9.604920452412586
Brazil,BRA,1992,7.647534646835815
Brazil,BRA,1993,9.620529213346815
Brazil,BRA,1995,12.896447355964174
Brazil,BRA,1996,12.966114746524728
Brazil,BRA,1997,12.816409255661664
Brazil,BRA,1998,13.207027448181272
Brazil,BRA,1999,12.385648556298047
Brazil,BRA,2001,13.874270385967698
Brazil,BRA,2002,14.087753845335016
Brazil,BRA,2003,13.399859435533092
Brazil,BRA,2004,13.467339866442348
Brazil,BRA,2005,14.147952150806727
Brazil,BRA,2006,15.197553435709455
Brazil,BRA,2007,15.71491283462174
Brazil,BRA,2008,16.558107228751005
Brazil,BRA,2009,17.066104093899472
Brazil,BRA,2011,18.37197081855881
Brazil,BRA,2012,19.707026371092983
Brazil,BRA,2013,20.54420964734135
Brazil,BRA,2014,20.97477651059617
Brazil,BRA,2015,20.34713218360739
Brazil,BRA,2016,20.34637367430565
Brazil,BRA,2017,20.32995768392848
Brazil,BRA,2018,21.023630597110312
Brazil,BRA,2019,21.11512896344161
Brazil,BRA,2020,21.03720774716041
Bulgaria,BGR,1989,25.27442127977576
Bulgaria,BGR,1992,21.488544520052788
Bulgaria,BGR,1994,14.590320991161098
Bulgaria,BGR,1995,13.510398951810243
Bulgaria,BGR,1997,7.594035329884577
Bulgaria,BGR,2001,10.7230458949907
Bulgaria,BGR,2003,10.043354084999375
Bulgaria,BGR,2006,11.189068027893375
Bulgaria,BGR,2007,13.376852149578884
Bulgaria,BGR,2008,17.41311532997392
Bulgaria,BGR,2009,18.170862593391107
Bulgaria,BGR,2010,17.400626193793546
Bulgaria,BGR,2011,16.1228343334109
Bulgaria,BGR,2012,16.949431750566987
Bulgaria,BGR,2013,18.926698174335066
Bulgaria,BGR,2014,20.17313025299022
Bulgaria,BGR,2015,19.2537927704163
Bulgaria,BGR,2016,23.008419632505078
Bulgaria,BGR,2017,22.89602843388781
Bulgaria,BGR,2018,26.54957878397168
Bulgaria,BGR,2019,27.42943194511317
Burkina Faso,BFA,1994,1.5955776777161388
Burkina Faso,BFA,1998,1.927792198081132
Burkina Faso,BFA,2003,2.807119048958975
Burkina Faso,BFA,2009,2.837405503787492
Burkina Faso,BFA,2014,3.2779928036013395
Burkina Faso,BFA,2018,4.980804248983147
Burundi,BDI,1992,1.8034868435069464
Burundi,BDI,1998,1.6540420352558152
Burundi,BDI,2006,2.009710669055889
Burundi,BDI,2013,2.2902755190872077
Cameroon,CMR,1996,3.3049664080119565
Cameroon,CMR,2001,4.6777473177522575
Cameroon,CMR,2007,4.419707363814308
Cameroon,CMR,2014,5.75289780825642
Canada,CAN,1971,32.20183134035328
Canada,CAN,1975,40.16856540682886
Canada,CAN,1981,45.503767200434325
Canada,CAN,1987,46.819264515842974
Canada,CAN,1991,47.11535360637978
Canada,CAN,1994,47.99028504660773
Canada,CAN,1997,48.13693033323375
Canada,CAN,1998,49.60521057596383
Canada,CAN,2000,50.32288727480972
Canada,CAN,2004,54.24025699146678
Canada,CAN,2007,59.49287293121316
Canada,CAN,2010,60.81035418433378
Canada,CAN,2012,61.78147432039599
Canada,CAN,2013,62.97014705599132
Canada,CAN,2014,63.24268033218587
Canada,CAN,2015,63.73999652371518
Canada,CAN,2016,63.19350167786212
Canada,CAN,2017,65.49503182024233
Cape Verde,CPV,2001,7.39603221395515
Cape Verde,CPV,2007,8.257052068608969
Cape Verde,CPV,2015,9.503320744684093
Central African Republic,CAF,1992,1.467162534167031
Central African Republic,CAF,2008,3.03854122444462
Chad,TCD,2003,2.5097341179341037
Chad,TCD,2011,3.8112840925972
Chad,TCD,2018,3.813031819572507
Chile,CHL,1987,9.77147186561757
Chile,CHL,1990,11.670218817096645
Chile,CHL,1992,12.438394308694422
Chile,CHL,1994,13.95468568410501
Chile,CHL,1996,15.108896490821406
Chile,CHL,1998,16.202718233075476
Chile,CHL,2000,13.955495645389588
Chile,CHL,2003,13.741859401157852
Chile,CHL,2006,15.432316077150832
Chile,CHL,2009,16.551550980218472
Chile,CHL,2011,17.84430811339462
Chile,CHL,2013,21.519649924430816
Chile,CHL,2015,22.525043311941403
Chile,CHL,2017,25.014723052249145
Chile,CHL,2020,25.487513164738857
China,CHN,1981,1.178537468328979
China,CHN,1984,1.5651827340600386
China,CHN,1987,1.921105548365066
China,CHN,1990,1.900334209474921
China,CHN,1993,2.213700306863841
China,CHN,1996,2.802899497006755
China,CHN,1999,3.081265473249851
China,CHN,2002,3.911130259740621
China,CHN,2005,5.08678354830368
China,CHN,2008,6.264326933548367
China,CHN,2010,7.361188655459351
China,CHN,2011,7.8970141291784355
China,CHN,2012,8.626949308010424
China,CHN,2013,9.70408915451515
China,CHN,2014,10.454360237046462
China,CHN,2015,11.19093205711589
China,CHN,2016,11.928445464053112
China,CHN,2017,12.597817808751005
China,CHN,2018,13.398590651149432
China,CHN,2019,14.174433240399884
China - rural,,1981,0.9969741899270036
China - rural,,1984,1.3905840726334948
China - rural,,1987,1.690270013939198
China - rural,,1990,1.617759493051904
China - rural,,1993,1.748851173773411
China - rural,,1996,2.2832521375553747
China - rural,,1999,2.292872410547804
China - rural,,2002,2.657434887661044
China - rural,,2005,3.402048769133589
China - rural,,2008,3.9276117532914383
China - rural,,2010,4.465901651246544
China - rural,,2011,4.826091351458322
China - rural,,2012,5.327397296997713
China - rural,,2013,6.413086739325216
China - rural,,2014,7.017867291817479
China - rural,,2015,7.572367800628653
China - rural,,2016,8.043923659102642
China - rural,,2017,8.587985444405895
China - rural,,2018,9.309294527001695
China - rural,,2019,9.915923042391295
China - urban,,1981,1.899465882313866
China - urban,,1984,2.1769582618733847
China - urban,,1987,2.6418159726293524
China - urban,,1990,2.686418127575004
China - urban,,1993,3.346106210578928
China - urban,,1996,3.911424087208777
China - urban,,1999,4.554146072531969
China - urban,,2002,5.920142427230536
China - urban,,2005,7.364079671691556
China - urban,,2008,8.948594546137466
China - urban,,2010,10.34752316331709
China - urban,,2011,10.90580226005664
China - urban,,2012,11.70149564271246
China - urban,,2013,12.621002563935582
China - urban,,2014,13.351365784372948
China - urban,,2015,14.092303397902953
China - urban,,2016,14.890585050324916
China - urban,,2017,15.506260745208364
China - urban,,2018,16.22249463035136
China - urban,,2019,16.977192187450296
Colombia,COL,1992,10.349040227926848
Colombia,COL,1996,9.391803720788252
Colombia,COL,1999,8.98274114458175
Colombia,COL,2000,10.019186485787207
Colombia,COL,2001,8.347502221881998
Colombia,COL,2002,10.530441059769492
Colombia,COL,2003,9.988852037944024
Colombia,COL,2004,10.592830269508235
Colombia,COL,2005,11.16773816217869
Colombia,COL,2008,12.635513466618931
Colombia,COL,2009,12.7437058208453
Colombia,COL,2010,13.765179779751316
Colombia,COL,2011,14.282545727275524
Colombia,COL,2012,14.48170654078053
Colombia,COL,2013,15.205298669717903
Colombia,COL,2014,15.922020379253992
Colombia,COL,2015,15.589206410946424
Colombia,COL,2016,15.36132952553736
Colombia,COL,2017,15.247609270243414
Colombia,COL,2018,15.505493449917902
Colombia,COL,2019,15.541571139163366
Colombia,COL,2020,13.172428202047165
Colombia - urban,,1980,9.969703620370568
Colombia - urban,,1988,10.334102440924266
Colombia - urban,,1989,10.272258516115032
Colombia - urban,,1991,10.451902785918154
Comoros,COM,2004,8.687197954895304
Comoros,COM,2014,6.423948174161922
Congo,COG,2005,3.3899315367920764
Congo,COG,2011,4.591497235482542
Costa Rica,CRI,1981,5.9400826955294805
Costa Rica,CRI,1986,6.152059286520832
Costa Rica,CRI,1989,9.903696039395737
Costa Rica,CRI,1990,10.21844061585651
Costa Rica,CRI,1991,9.372539735616527
Costa Rica,CRI,1992,9.95861722903915
Costa Rica,CRI,1993,11.537652052695544
Costa Rica,CRI,1994,13.033066704935282
Costa Rica,CRI,1995,12.434426900277678
Costa Rica,CRI,1996,11.78159800606778
Costa Rica,CRI,1997,12.430808064019825
Costa Rica,CRI,1998,13.969756966801864
Costa Rica,CRI,1999,13.608899275783257
Costa Rica,CRI,2000,13.495131899273508
Costa Rica,CRI,2001,18.394955285600364
Costa Rica,CRI,2002,18.694383983910825
Costa Rica,CRI,2003,18.32333550618642
Costa Rica,CRI,2004,17.128422804580445
Costa Rica,CRI,2005,17.804160833976287
Costa Rica,CRI,2006,18.531050754206543
Costa Rica,CRI,2007,20.63209123751072
Costa Rica,CRI,2008,20.777501633087105
Costa Rica,CRI,2009,22.71151425784419
Costa Rica,CRI,2010,23.18134473029016
Costa Rica,CRI,2011,23.91210437991959
Costa Rica,CRI,2012,24.69894483683323
Costa Rica,CRI,2013,25.457399187110973
Costa Rica,CRI,2014,24.876719268534508
Costa Rica,CRI,2015,24.893182597381355
Costa Rica,CRI,2016,25.845207508959444
Costa Rica,CRI,2017,26.25691521084901
Costa Rica,CRI,2018,25.642475232827845
Costa Rica,CRI,2019,25.52903391897398
Costa Rica,CRI,2020,22.207888959769512
Cote d'Ivoire,CIV,1985,8.978971804377254
Cote d'Ivoire,CIV,1986,7.443239930696623
Cote d'Ivoire,CIV,1987,6.802781917145021
Cote d'Ivoire,CIV,1988,5.375356511375376
Cote d'Ivoire,CIV,1992,4.333913461337407
Cote d'Ivoire,CIV,1995,4.50344813688583
Cote d'Ivoire,CIV,1998,3.912407117116104
Cote d'Ivoire,CIV,2002,4.160559336349063
Cote d'Ivoire,CIV,2008,3.9919024071013514
Cote d'Ivoire,CIV,2015,3.92964511157315
Cote d'Ivoire,CIV,2018,5.67187293255596
Croatia,HRV,1998,39.067521283097335
Croatia,HRV,1999,19.642483807362048
Croatia,HRV,2000,22.08115481488879
Croatia,HRV,2001,20.841942499454746
Croatia,HRV,2004,32.67410248332187
Croatia,HRV,2008,32.30419001867761
Croatia,HRV,2009,31.78586058084897
Croatia,HRV,2010,26.60445999043679
Croatia,HRV,2011,21.76984939043661
Croatia,HRV,2012,20.69397864473772
Croatia,HRV,2013,20.38193161005513
Croatia,HRV,2014,21.50998106575194
Croatia,HRV,2015,22.44778556509312
Croatia,HRV,2016,24.248220568956487
Croatia,HRV,2017,25.510685874717858
Croatia,HRV,2018,27.3946761527858
Croatia,HRV,2019,29.081573430628023
Cyprus,CYP,2004,44.92354160334362
Cyprus,CYP,2005,47.96579808481193
Cyprus,CYP,2006,52.68821608051213
Cyprus,CYP,2007,52.78881094761651
Cyprus,CYP,2008,52.38207018389164
Cyprus,CYP,2009,51.81122305184835
Cyprus,CYP,2010,52.6246920702485
Cyprus,CYP,2011,52.382617577028334
Cyprus,CYP,2012,49.4716234762852
Cyprus,CYP,2013,47.4816934109254
Cyprus,CYP,2014,44.25257353210446
Cyprus,CYP,2015,45.08929770749123
Cyprus,CYP,2016,46.596824087653424
Cyprus,CYP,2017,47.56426983637183
Cyprus,CYP,2018,51.21248752758126
Cyprus,CYP,2019,51.57456356625936
Czechia,CZE,1992,18.431473164457103
Czechia,CZE,1993,19.97018405017787
Czechia,CZE,1996,22.608211291863217
Czechia,CZE,2002,24.971948842297124
Czechia,CZE,2004,26.87591660943829
Czechia,CZE,2005,27.595200567072347
Czechia,CZE,2006,29.11702089037447
Czechia,CZE,2007,30.65649095047734
Czechia,CZE,2008,31.410510028987897
Czechia,CZE,2009,31.865326630525946
Czechia,CZE,2010,31.808458208855487
Czechia,CZE,2011,31.77458848146456
Czechia,CZE,2012,31.239332247347896
Czechia,CZE,2013,31.446279458106183
Czechia,CZE,2014,32.1802180298482
Czechia,CZE,2015,33.508005662823834
Czechia,CZE,2016,34.75120543904476
Czechia,CZE,2017,35.919323396636194
Czechia,CZE,2018,37.61908989159718
Czechia,CZE,2019,39.36648856853251
Democratic Republic of Congo,COD,2004,1.0042020558014135
Democratic Republic of Congo,COD,2012,2.030942068199608
Denmark,DNK,1987,48.364932775322536
Denmark,DNK,1992,47.54213508472098
Denmark,DNK,1995,49.27404057801969
Denmark,DNK,2000,52.62580086717645
Denmark,DNK,2003,51.40905420988517
Denmark,DNK,2004,52.30966038003246
Denmark,DNK,2005,52.91216176070021
Denmark,DNK,2006,54.57901992287878
Denmark,DNK,2007,55.581822625641735
Denmark,DNK,2008,54.998692568762806
Denmark,DNK,2009,55.80272241433951
Denmark,DNK,2010,58.56977404641889
Denmark,DNK,2011,57.635938668287
Denmark,DNK,2012,57.29247650954341
Denmark,DNK,2013,58.6878251682622
Denmark,DNK,2014,59.09234663359927
Denmark,DNK,2015,59.66393108073984
Denmark,DNK,2016,60.6679152478614
Denmark,DNK,2017,62.13651582386386
Denmark,DNK,2018,62.73976589419892
Denmark,DNK,2019,62.7363613426623
Djibouti,DJI,2002,4.7274617308803855
Djibouti,DJI,2012,5.809089465252706
Djibouti,DJI,2013,5.18847413910651
Djibouti,DJI,2017,5.44380242715358
Dominican Republic,DOM,1986,13.201919332249602
Dominican Republic,DOM,1989,7.841691289203987
Dominican Republic,DOM,1992,10.69269574467313
Dominican Republic,DOM,1996,11.832832025665097
Dominican Republic,DOM,1997,12.958980616871232
Dominican Republic,DOM,2000,13.943538635523234
Dominican Republic,DOM,2001,13.393598484855069
Dominican Republic,DOM,2002,13.004035719207293
Dominican Republic,DOM,2003,11.595250899071118
Dominican Republic,DOM,2004,9.876797064993408
Dominican Republic,DOM,2005,11.402681697004295
Dominican Republic,DOM,2006,12.998945336800222
Dominican Republic,DOM,2007,11.8971702712979
Dominican Republic,DOM,2008,11.480384778356264
Dominican Republic,DOM,2009,12.406510156878165
Dominican Republic,DOM,2010,12.230480927541338
Dominican Republic,DOM,2011,12.691667702441196
Dominican Republic,DOM,2012,12.134891923340913
Dominican Republic,DOM,2013,12.818437481179336
Dominican Republic,DOM,2014,13.28903592956267
Dominican Republic,DOM,2015,14.589206628674228
Dominican Republic,DOM,2016,15.629208701309947
Dominican Republic,DOM,2017,14.788186880366698
Dominican Republic,DOM,2018,16.232815855153312
Dominican Republic,DOM,2019,16.46926405693961
Dominican Republic,DOM,2020,14.37327621920129
East Asia and Pacific,,1990,2.384085541189856
East Asia and Pacific,,1991,2.467890573509289
East Asia and Pacific,,1992,2.594788711661975
East Asia and Pacific,,1993,2.7123283201113293
East Asia and Pacific,,1994,2.895143056848014
East Asia and Pacific,,1995,3.0989939280152594
East Asia and Pacific,,1996,3.326906406525232
East Asia and Pacific,,1997,3.401288463521719
East Asia and Pacific,,1998,3.369022004415644
East Asia and Pacific,,1999,3.529027964493188
East Asia and Pacific,,2000,3.7546285905150953
East Asia and Pacific,,2001,3.950263353187482
East Asia and Pacific,,2002,4.287767526302334
East Asia and Pacific,,2003,4.541449310522429
East Asia and Pacific,,2004,4.859208756222333
East Asia and Pacific,,2005,5.31797831177661
East Asia and Pacific,,2006,5.57005811154765
East Asia and Pacific,,2007,5.997851926919183
East Asia and Pacific,,2008,6.314174173297378
East Asia and Pacific,,2009,6.731862636574296
East Asia and Pacific,,2010,7.423108285733334
East Asia and Pacific,,2011,7.922573906305367
East Asia and Pacific,,2012,8.529212405400182
East Asia and Pacific,,2013,9.372856682221098
East Asia and Pacific,,2014,9.95758877907253
East Asia and Pacific,,2015,10.59792538992114
East Asia and Pacific,,2016,11.190226503699046
East Asia and Pacific,,2017,11.761604310079615
East Asia and Pacific,,2018,12.415340359196
East Asia and Pacific,,2019,13.048634034315471
Ecuador,ECU,1994,8.292420807813599
Ecuador,ECU,1999,8.501190123471531
Ecuador,ECU,2000,6.542926833182451
Ecuador,ECU,2003,9.734901656646382
Ecuador,ECU,2004,9.587329419545313
Ecuador,ECU,2005,11.362322533566957
Ecuador,ECU,2006,12.504750704511729
Ecuador,ECU,2007,13.178304401634064
Ecuador,ECU,2008,12.595899552744385
Ecuador,ECU,2009,12.136972784086549
Ecuador,ECU,2010,13.432923722287908
Ecuador,ECU,2011,13.875499849553554
Ecuador,ECU,2012,14.782933433756591
Ecuador,ECU,2013,15.29881028783089
Ecuador,ECU,2014,15.471024781178984
Ecuador,ECU,2015,15.580119031149303
Ecuador,ECU,2016,15.25877947640247
Ecuador,ECU,2017,15.694720953363069
Ecuador,ECU,2018,15.658377702032634
Ecuador,ECU,2019,15.380205300505994
Ecuador,ECU,2020,13.677037662176827
Ecuador - urban,,1987,8.380226589287172
Ecuador - urban,,1995,8.200394837522204
Ecuador - urban,,1998,7.782866373828431
Egypt,EGY,1990,5.539277102362895
Egypt,EGY,1995,5.363062642591278
Egypt,EGY,1999,6.657772104525675
Egypt,EGY,2004,5.864025033658333
Egypt,EGY,2008,5.899007030753123
Egypt,EGY,2010,6.546503673768889
Egypt,EGY,2012,6.689094869666165
Egypt,EGY,2015,7.248880235160055
Egypt,EGY,2017,6.300634924894903
El Salvador,SLV,1989,7.912807294608116
El Salvador,SLV,1991,7.710024057546322
El Salvador,SLV,1995,8.885467778076656
El Salvador,SLV,1996,8.85879804075871
El Salvador,SLV,1998,8.993803542885159
El Salvador,SLV,1999,9.390126350013125
El Salvador,SLV,2000,10.6290562312419
El Salvador,SLV,2001,10.175318084425696
El Salvador,SLV,2002,10.26262278697071
El Salvador,SLV,2003,9.495242281255464
El Salvador,SLV,2004,9.768703505032668
El Salvador,SLV,2005,9.938345741312324
El Salvador,SLV,2006,9.909668591897008
El Salvador,SLV,2007,10.604967856112609
El Salvador,SLV,2008,10.22961906558786
El Salvador,SLV,2009,9.87729109088976
El Salvador,SLV,2010,9.77703885475388
El Salvador,SLV,2011,9.54515539334125
El Salvador,SLV,2012,9.877428882367688
El Salvador,SLV,2013,10.895257805173738
El Salvador,SLV,2014,10.633079674121548
El Salvador,SLV,2015,10.940505938151666
El Salvador,SLV,2016,11.026738229405304
El Salvador,SLV,2017,11.070995849585405
El Salvador,SLV,2018,11.906972276493208
El Salvador,SLV,2019,12.95172628723211
Estonia,EST,1993,12.440411220636417
Estonia,EST,1995,10.22755068131834
Estonia,EST,1998,13.157551408388096
Estonia,EST,2000,12.07843901631534
Estonia,EST,2001,11.727026849178978
Estonia,EST,2002,11.984227129225824
Estonia,EST,2003,12.146917113741674
Estonia,EST,2004,13.967663086924864
Estonia,EST,2005,19.75358997498734
Estonia,EST,2006,23.001494983041265
Estonia,EST,2007,25.88312325997927
Estonia,EST,2008,26.773018513849664
Estonia,EST,2009,25.20763113016773
Estonia,EST,2010,23.695606925425277
Estonia,EST,2011,24.56063120432801
Estonia,EST,2012,25.97439534434884
Estonia,EST,2013,28.28964117541672
Estonia,EST,2014,30.563865395373856
Estonia,EST,2015,32.68025007194869
Estonia,EST,2016,34.755339264799524
Estonia,EST,2017,36.74731935965429
Estonia,EST,2018,38.94569635286664
Estonia,EST,2019,41.0066942748077
Eswatini,SWZ,1994,1.4823712075120112
Eswatini,SWZ,2000,3.526331770672181
Eswatini,SWZ,2009,3.729544971007883
Eswatini,SWZ,2016,5.632313921408634
Ethiopia,ETH,1995,2.5351055073789626
Ethiopia,ETH,1999,2.4921902151131734
Ethiopia,ETH,2004,3.140356932023765
